Tweet_ID;Dialog_ID;Median_Multiclass;Median_Binary;Annot_1_M;Annot_2_M;Annot_3_M;Annot_1_B;Annot_2_B;Annot_3_B;Speaker;Msg
1508718439501811715;86;0;1;0;0;0;1;1;1;SERVICE;@00razzledazzle Bom dia, caso pretenda a nossa colaboração envie DM com mais detalhes sobre a sua questão e os seus dados de cliente. ^LO
1508767479597867014;86;-2;0;-2;-2;-2;0;0;0;USER;"@MEOpt Não, valeu. Eu ja liguei duas vezes e  ninguem me ajuda pois a Meo intencionalmente não divulga o numero das lojas.

Vou deixar uma reviee ruim por dia no google até o meu produto chegar, e quando chegar, vou assinar o livro de reclamações pelo constrangimento que me causaram :)"
1508469423140651016;87;-2;0;-2;-2;-1;0;0;0;USER;E eu que gastei 20€ de plafound a ligar para a @MEOpt e o problema da minha internet ainda não está resolvido :) 🤡😅
1508479756295147521;87;0;1;0;0;0;1;1;1;SERVICE;@cabanitaa8375 Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1508480038764744714;87;-2;0;0;-2;-1;1;0;0;USER;@MEOpt Agradecido… mas do que adianta ligar sendo que o problema permanece?
1508144245256998917;88;-1;0;-1;-1;-1;0;0;0;USER;Twitch down again ?
1508358268871229442;88;0;1;0;0;0;1;1;1;SERVICE;"@Mano_Matt @lilqueijoo Bom dia. Atualmente os contactos eletrónicos com o MEO são efetuados através da opção ""Pedidos"" disponível na sua área de cliente https://t.co/m19CCVM0RZ.
Pilar Garcia"
1508170473900810260;89;-2;0;-2;-2;0;0;0;1;USER;Terminámos a nossa fidelização com a @NOS ... Espero, finalmente, ter um serviço em condições.
1508357881623719936;89;0;1;0;0;0;1;1;1;SERVICE;@ACosta12536954 Bom dia. Caso pretenda esclarecer alguma questão acerca do serviço MEO, estamos ao dispor através dos contactos oficiais de suporte: https://t.co/75FG4TJRpx. ^AV
1508154941826899974;90;0;1;0;-1;0;1;0;1;USER;Aparecem https://t.co/d3x9CeEnxm
1508355065085583366;90;0;1;-1;0;0;0;1;1;SERVICE;@rubenmiguel110 @MrNoites Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento.^PG
1508147192137146378;91;-1;0;-1;-2;-1;0;0;0;USER;"Novo Domingo os mesmos problemas! Não consigo assistir Twitch de ha 2 domingos para cá, a malta paga o serviço para isto @MEOpt ? Só sou livre de ver o que quero de segunda a sábado?

Parem de bloquear serviços streaming que nada tem a ver com pirataria!"
1508152501127819268;91;0;1;0;0;0;1;1;1;SERVICE;@seals132 Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1508162385751724035;91;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt O técnico não resolveu nada, remetendo as culpas para a Twitch, em mais nenhuma parte do mundo isto acontece! O problemas é das operadoras do nosso país!
1508164776278507520;91;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt Obrigado pela liberdade! Hoje não durou tanto tempo! Foi só das 19H às 20:30h! Próximo Domingo logo se vê!
1508353766734639105;91;0;1;0;0;0;1;1;1;SERVICE;@Seals132 Bom dia. Caso pretenda análise ao funcionamento do seu serviço MEO, deve contactar a linha de apoio técnico 16209 (https://t.co/k3uPFYBeMo). Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1508152005549768704;92;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt  Mais uma vez Meo com problemas, nao consigo ver conteúdo na Twitch, cheira me a block, se for nao entendo a sua razão mas era bem que vocês dessem alguma informação aos vossos consumidores, isto e uma VERGONHA
1508153116314775555;92;0;1;0;0;0;1;1;1;SERVICE;@_ricardo92_ Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1508154250387415051;92;-2;0;-1;-2;-2;0;0;0;USER;@MEOpt Eu nao esclareço nada, vocês e que deviam de ter vergonha na cara, vocês criam o problema e querem que eu gaste dinheiro para reportar um problema que vocês criaram 2 vezes? No domingo passado foi a mesma palhaçada, eu pago o serviço então quero o serviço a 100%.
1508155146114674700;92;-2;0;-1;-2;0;0;0;1;USER;"@MEOpt Agora tenho de usar VPN ao domingo para poder ver a Twitch, tenham vergonha.
Andamos a pagar todos os meses para depois andarmos com o serviço a meio gás.
Vocês nao querem pirataria mas são vocês que influenciam a tal, se os serviços fossem mais baratos as pessoas nao iam por ai"
1508149452644696079;93;-1;0;-1;-1;-1;0;0;0;USER;Malta mais alguém com internet @MEOpt sem conseguir aceder a twitch?
1508152789272309772;93;0;1;0;0;0;1;1;1;SERVICE;@zorba_corvo Boa tarde, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1508148738518237189;94;0;1;0;-1;0;1;0;1;USER;@MEOpt  vamos trabalhar? Obrigado https://t.co/75KHFFVKAY
1508152364770942976;94;0;1;0;0;0;1;1;1;SERVICE;@trem22rafael Boa tarde, caso pretenda esclarecer alguma questão sobre os seus serviços MEO pode fazê-lo através dos contactos disponíveis em https://t.co/CgO5zyGoiC ^LO
1508068426157281280;95;-1;0;-1;-2;-1;0;0;0;USER;"Confirmado: a MEO removeu os canais FOX News &amp; o Canal Odysee  dos seus serviços.
O @antoniocostapm usa de artimanhas para impedir 🇵🇹de se informar de forma responsável &amp; consciente sobre a barbárie em que se traduz este apoio aos Nazis 🇺🇦. Está a cegar-nos!
O 25 de abril morreu!"
1508075605132300296;95;0;1;-1;0;0;0;1;1;SERVICE;@gloriasacer Boa tarde, lamentamos a sua insatisfação, no entanto o canal Fox News não dispõe de emissão em Portugal desde 31/12/2020. ^LO
1508077567118655493;95;-1;0;0;-1;-1;1;0;0;USER;"@MEOpt Y o Odysee?  (esse eu vi a semana passada).
Como desapareceu? Podem esclarecer?"
1508081471449354254;95;-1;0;-1;-1;0;0;0;1;SERVICE;@gloriasacer Lamentamos, mas não verificamos qualquer canal com o nome que indica na oferta MEO. ^LO
1508086575376252931;95;0;1;0;-1;0;1;0;1;USER;"@MEOpt Estranho. Estive a assistir a semana passada. 
A informação que me deram é que tinha sido desactivado ( Odysee). Mas não indicaram 2020 para a FOX. Referiram nos últimos dias, para ambos."
1507671748510167044;96;-1;0;1;0;-1;1;1;0;USER;@MEOpt sou cliente não fidelizado de um serviço da concorrência e já faz mais de semana que estou a tentar aderir aos vossos serviços, podem por favor resolver o incidente 3-564011697836
1507679037380083713;96;0;1;0;0;0;1;1;1;SERVICE;@marcogaspars Bom dia. O processo 3-564011697836 encontra-se encaminhado e em verificação pela área responsável. Logo que exista um ponto de situação, será contactado. Para mais informações, deverá utilizar os contactos oficiais indicados em https://t.co/aWpacQVuW4. ^JR
1507356637962530821;97;0;1;0;0;0;1;1;1;SERVICE;Um dos filmes mais aclamados dos últimos tempos. 👏 Uma reinterpretação original da história de Joker, da DC. 🤡 Vê em estreia no canal Hollywood, o filme que deu a Joaquin Phoenix o Óscar, em 2020. ⭐️ Estreia 27 de março, às 22h00, canal 61 do MEO. 👉 https://t.co/bVNJIzd1F7 https://t.co/f7n68tALNZ
1507416135574376448;97;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt Em vez de falarem de filmes tentem treinar os empregados em customer service.
1507417474114990083;97;0;1;0;0;0;1;1;1;SERVICE;@aguilarinterior Boa tarde. Reiteramos as informações prestadas em DM, sendo que questões contratuais deverão ser colocadas pelo titular do serviço. Para mais informações, agradecemos que apresente as suas questões através dos contactos oficiais em https://t.co/aWpacQVuW4. ^JR
1507733229645742080;97;-2;0;-2;-2;-1;0;0;0;USER;@MEOpt E eu digo novamente que nao deixa a cliente aceder a conta. E como o atendimento de apoio e um disco quebrado  nao irao fazer nada para ajudar a voca cliente a qual esta super  doente mas isso nao os preocupa. #pessimoapoiodecliente
1507348626321952770;98;-1;0;-1;-2;-1;0;0;0;USER;Eu não sou de intrigas, mas acho que já material suficiente para o cancelar. https://t.co/ZRp7tPsEXK
1507357033200336908;98;0;1;0;0;0;1;1;1;SERVICE;@jpcgomes Boa tarde. Estamos ao dispor através dos contactos oficiais de suporte: https://t.co/Jr9sS9q5FY. Obrigado.
1507357397563629571;98;0;1;0;0;0;1;1;1;USER;@MEOpt Boa tarde amigos
1507343298020659201;99;-1;0;-1;-1;-1;0;0;0;USER;@MEOpt, desde à 2 dias que estou sem MEO Go. O serviço está com problemas?
1507346219621928960;99;0;1;0;0;0;1;1;1;SERVICE;@bitlogics Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL),  ou em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1507348959513169928;99;0;1;0;0;0;1;1;1;USER;@MEOpt Para o serviço MEO Go que tipo de avaria se aplica na vossa assistência?
1507349297838317569;99;0;1;0;0;0;1;1;1;SERVICE;@bitlogics Deverá contactar a linha de apoio técnico 16209. ^AV
1507093975894794246;100;-2;0;-1;-2;0;0;0;1;USER;Pior. Slogan. De. Sempre. https://t.co/9ekR1yqahC
1507275967575769088;100;0;1;0;0;0;1;1;1;SERVICE;@tarantelma Bom dia. Caso pretenda esclarecer alguma questão, estamos ao dispor através dos contactos oficiais de suporte MEO: https://t.co/75FG4TJRpx. ^AV
1507093975894794246;101;-2;0;-1;-2;0;0;0;1;USER;Pior. Slogan. De. Sempre. https://t.co/9ekR1yqahC
1507277099844911104;101;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt @tarantelma Mas não sem esperar horas, falar com 5 pessoas que não resolvem o assunto... Ter de apresentar uma reclamação para o assunto se resolvem em 5 minutos.
1507284105100247074;101;0;1;0;0;0;1;1;1;SERVICE;"@tcc81169122 @tarantelma Bom dia. Em alternativa ao contato telefónico tem ao seu dispôr , a possibilidade de expor a sua questão através da opção “pedidos” disponível na sua área de cliente ( https://t.co/XLWJ2as9L5).
Pilar Garcia"
1506949360348712965;102;0;1;0;0;0;1;1;1;USER;@MEOpt bom dia, qual é  o procedimento para pedir mais 500 mg de dados para o tlm? Obrigado
1506953373815349256;102;0;1;0;0;0;1;1;1;SERVICE;"@JPPir Bom dia. É necessário colocar as suas questões através dos contactos oficiais de suporte indicados em https://t.co/Va9EC9cN8b. 
Pilar Garcia"
1506957983065985026;102;1;1;0;1;1;1;1;1;USER;@MEOpt ok. beijos
1506806339883913216;103;-1;0;-1;-1;-1;0;0;0;USER;Sou cliente meo e a internet deixou de funcionar às 1:10 da noite. Pelo que vejo trata-se do DNS @MEOpt
1506914932490653702;103;0;1;0;0;0;1;1;1;SERVICE;@sofasurfer Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1506924261046468609;103;0;1;0;1;0;1;1;1;USER;@MEOpt Obrigado!
1506734514630017025;104;-1;0;-1;-1;-1;0;0;0;USER;O serviço Meo Go não funciona há vários dias. O que se passa? Como resolver? @MEOpt #meogo
1506738256632721409;104;0;1;0;0;0;1;1;1;SERVICE;@bruno_ribeiro82 Boa noite! Em primeira instância, sugerimos que aceda às definições da app MEO Go, limpe os dados da app e volte a efetuar login, testando de seguida o funcionamento da mesma. Para mais informações, ficamos ao dispor em https://t.co/aWpacRd5NC, e em my MEO. ^JR
1506745837766037504;104;-1;0;-1;-1;-1;0;0;0;USER;@MEOpt Feito, mas sem sucesso..
1506691520136720387;105;-1;0;-1;-2;-1;0;0;0;USER;meo go não está a funcionar 🤡 #bbtvi
1506693094246338562;105;0;1;0;0;0;1;1;1;SERVICE;@typescamila Boa tarde! Em primeira instância, sugerimos que aceda às definições da app MEO Go, limpe os dados da app e volte a efetuar login, testando de seguida o funcionamento da mesma. Para mais informações, ficamos ao dispor em https://t.co/aWpacQVuW4, e em my MEO. ^JR
1506636513152483328;106;-2;0;-2;-2;-2;0;0;0;USER;Estou super insatisfeita com o serviço da @MEOpt, em menos de 3 meses o serviço de internet está c avarias pela 2 vez em casa e tento assist virtual etc e nada. Continuo sem acesso à internet. Em 2 anos c a @NOSPT1 nunca passei por isso. #vergonha #malservico
1506640835366080516;106;0;1;-1;0;0;0;1;1;SERVICE;@ASotenos @NOSPT1 Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento.^PG
1506592494829682688;107;-2;0;-2;-2;-1;0;0;0;USER;@MEOpt o My Meo diz que a conta esta bloqueada e nao da mais informacao. Como e que podemos resolver esta situacao para a vossa cliente que de momento esta cheia de stress devido a voces nao quererem ajudar a situacao dela. E lembro-vos que ela de momento esta a batalhar cancro.
1506593115318235144;107;0;1;0;0;0;1;1;1;SERVICE;@aguilarinterior Bom dia, para que possamos ajudar envie DM com o NIF do titular do serviço e o seu número de contacto. ^LO
1506609240886153225;107;0;1;0;-1;0;1;0;1;USER;@MEOpt Ja respond, agora gostaria de uma resposta
1506429062692147204;108;-1;0;-1;-2;-1;0;0;0;USER;Todos os Santos dias a @MEOpt  decide estragar o meu trabalho quando tenho milhares de pessoas no canal, há algo que eu possa fazer? Eu pago o serviço,  é suposto fazer mais o quê?
1506549659241693186;108;0;1;0;0;0;1;1;1;SERVICE;@m0vemind Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1506315367580418053;109;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt como e que voces podem acrescentar a um contracto sem a pessoa concordat, assinar e nao estar a receber o service. Isso e para nem mencionar que o estao a fazer a uma pessoa que esta de momento com cancro. E assim o vosso servico para clientes?
1506317194673668102;109;-1;0;-1;-1;0;0;0;1;SERVICE;@aguilarinterior Lamentamos  a sua insatisfação para que o MEO analise a sua questão, é necessário colocar as suas questões através dos contactos oficiais de suporte indicados em https://t.co/Va9EC9cN8b.^PG
1506339406344511489;109;-2;0;-2;-2;-1;0;0;0;USER;@MEOpt O problema e que nas sugestoes que tem nenhuma e para falar de cancelamento do contracto. Eu necessito de um contacto para eu poder escrever de forma a poder reclamar ou irei directamente para a televisao e todos saberem como tratam uma cliente que esta super fragil.
1506339810285338631;109;0;1;0;0;0;1;1;1;SERVICE;"@aguilarinterior Relativamente a cancelamentos de contratos MEO, deverá utilizar o contacto 16200, conforme presente na página enviada anteriormente, ou abrir um pedido na sua área de cliente my MEO, na opção ""Criar pedido"" e selecionando ""Cancelar serviços"". ^JR"
1506340286288510976;109;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt EU nao tenho forma de abrir my meo e a client esta fragil demais para isso. Eu tambem nao vou telefonar do estrangeiro e pagar balurdios. Necessito de um email para, escrever a saber como pretendem fazer.
1506246912952967170;110;-1;0;-1;-2;-1;0;0;0;USER;"A minha Avó com quase 90 anos, tem uma avaria no telefone desde ontem. Contactei a @MEOpt e não puderam ajudar porque eu não tinha o NIF da minha Avó.
Meus caros, vamos lá ver se entendem, trata-se de uma avaria. EU NÃO ESTOU A PEDIR INFORMAÇÕES CONFIDENCIAIS!

#MEO #avarias"
1506247450062987264;110;0;1;0;-1;0;1;0;1;SERVICE;@cases_unsolved Boa tarde, registamos a sua insatisfação, no entanto por questões de segurança é necessária a validação de chamadas. Para que possa reportar questões de serviço será necessário que disponha dos dados do serviço a que se refere. ^LO
1506282755751137297;110;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt Não se preocupem, a Sra que atendeu da segunda vez resolveu o problema sem merdas. Digam á D.Manuela que desligue o complicómetro porque a continuar assim nunca vai conseguir trabalho na UZO!
1506108826122076167;111;-1;0;-1;-2;-1;0;0;0;USER;"@MEOpt
Olá, venho por este meio questionar-vos quando é que o Meo Go volta a estar disponível. Tenho Morangos com Açúcar para ver em atraso e Massa Fresca.
O meu ritual noturno já está estragado, não vou pagar este mês."
1506191094333202434;111;0;1;0;0;0;1;1;1;SERVICE;@tudopagooo Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1505968108082769928;112;-1;0;-1;-2;-1;0;0;0;USER;Tou sem net em casa desde cedo porque a senhora @MEOpt assim decidiu, e fiquei sem trabalhar, alguém vai ter que me pagar essas horas..👍🏽
1505968920947212292;112;0;1;0;0;0;1;1;1;SERVICE;@hermansimao Boa tarde. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1505658022743392259;113;-1;0;-1;-2;-1;0;0;0;USER;"#MEOpt E incrível como uma empresa nacional bloqueia o acesso a uma plataforma como a Twitch.
Tive de utilizar outros meios como uma VPN para poder aceder a plataforma de outra forma a stream nao abre.
RIDICULO!!! @MEOpt"
1505658449081909248;113;0;1;0;0;0;1;1;1;SERVICE;@RuiMMartins92 Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1505685859366014981;114;-2;0;-2;-2;-1;0;0;0;USER;@MEOpt estou farto dos vossos serviços lixo e desculpas por telefone, quando eu peço um técnico para me arranjarem a internet ( que só por acaso de 500mb apanho 80 numa zona fibra ) é para MANDAREM UM TÉCNICO
1505841384858832898;114;0;1;0;0;0;1;1;1;SERVICE;@ggSurprise Bom dia. Caso pretenda análise ao funcionamento do seu serviço MEO, deve contactar a linha de apoio técnico 16209 (https://t.co/k3uPFYBeMo). Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1505649778373414921;115;-2;0;-2;-2;-2;0;0;0;USER;"@MEOpt Ja nao posso ver a Twitch? Estava a ver um streamer e de repente foi a baixo e agora nao abre.
No telemóvel e outra rede e já funciona, por isso o problema e vosso.
O mais engraçado e que ligo a VPN e já funciona estão a fazer block??
Arranjem isso ou vou apresentar queixa"
1505838181589082118;115;0;1;0;0;0;1;1;1;SERVICE;@_Ricardo92_ Bom dia. Caso pretenda análise ao funcionamento do seu serviço MEO, deve contactar a linha de apoio técnico 16209 (https://t.co/k3uPFYBeMo). Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1505670869527535621;116;-2;0;-2;-2;-2;0;0;0;USER;"@MEOpt O QUE ANDAM A FAZER QUE A MALTA NEM AS STREAMS DA TWITCH AGORAM CONSEGUEM VER? 

ANDAM A ARRANJAR LENHA PARA SE QUEIMAR?

PAREM COM ESSES BLOQUEIOS DE LARGURA DE BANDA! PAGAMOS O SERVIÇO PARA ISTO?"
1505836091642978306;116;0;1;0;0;0;1;1;1;SERVICE;@Seals132 Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1505454092063105024;117;0;1;0;1;0;1;1;1;SERVICE;As flores, os pássaros e os primeiros dias com calor a sério. 🌼🐦 Já tinhamos saudades... Bem-vinda de volta, Primavera! ☀️ O que mais gostas nesta estação do ano? 🤔 https://t.co/xXdxEEQmkC
1505483595305082883;117;-1;0;-1;-1;-1;0;0;0;USER;@MEOpt @MEOpt Estou a tentar contactar-vos por todo o lado. Vivo no estrangeiro e o meu número foi desconectado. Agora não consigo aceder ao meu banco onde o telemóvel estava associado. Alguém pode contactar-me por favor?
1505518326663032834;117;0;1;0;0;0;1;1;1;SERVICE;@leitaomatilde Bom dia, para que possamos ajudar envie DM com o número de telemóvel a que se refere e o NIF do titular do serviço. ^LO
1505307370699776002;118;-2;0;-1;-2;0;0;0;1;USER;"45€ por 24mb de internet e nem dos 14mb passa! 👏👏👏
Em Janeiro dizem ""2meses para ter fibra""! Este mês já faz 2MESES!
então @MEOpt como estamos.
Existe pessoas que precisam de boa net nesta aldeia."
1505505675253882882;118;0;1;0;0;0;1;1;1;SERVICE;@_delph44_ Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1504910340525592576;119;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt o vosso serviço não funciona há várias horas, não é para isto que uma pessoa anda a pagar...
1504917897369563141;119;0;1;-1;0;0;0;1;1;SERVICE;@jnuness13 Boa noite. Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento. ^JR
1504831517956067328;120;-2;0;-2;-2;-1;0;0;0;USER;juro se a meo continua a ligar-me em anónimo faço queixa this is starting to rub on harassment
1504836173155422208;120;0;1;0;0;0;1;1;1;SERVICE;"@deadpresidentas Boa tarde! Para recusar o tratamento dos dados pessoais para fins de marketing, deverá aceder a my MEO, em ""Perfil"", e selecionar ""Tratamento de Dados Pessoais"". Poderá também criar um pedido, sendo posteriormente contactado pela equipa responsável. ^JR"
1504837230182948868;120;1;1;1;1;1;1;1;1;USER;@MEOpt obrigado! espero que funcione
1504752350350790669;121;-1;0;-1;-2;-1;0;0;0;USER;@MEOpt se eu me atrasar a pagar a fatura é logo pago mais na próxima factura ... Agora vocês para resolver problemas de falha de serviço que já vai numas longas horas..
1504754560451203091;121;-1;0;-1;-1;0;0;0;1;SERVICE;"@luisludfilipe Lamentamos os constrangimentos e para verificar especificamente o seu serviço e as condições técnicas associadas ao mesmo, sugerimos o contacto através do 16209 (https://t.co/aWpacQVuW4) para efetuar os despistes necessários junto do equipamento. 
Pilar Garcia"
1504641462633385984;122;-1;0;-1;-2;-1;0;0;0;USER;anda uma pessoa aqui a pagar a MEO para esta bodega #bbtvi
1504750804846235648;122;0;1;0;0;0;1;1;1;SERVICE;@mia_c_00 Bom dia. Caso necessite de ajuda com alguma questão acerca do seu serviço MEO, estamos ao dispor através dos contactos oficiais de suporte: https://t.co/75FG4TJRpx. ^AV
1504617333427523585;123;0;1;0;-2;0;1;0;1;USER;É nestes momentos que me apercebo a falta de vida que temos para estarmos aqui todos a ouvir isto
1504750506505342979;123;0;1;0;0;0;1;1;1;SERVICE;@MargaridaCalad1 Bom dia. Caso necessite de ajuda com alguma questão acerca do serviço MEO, estamos ao dispor através dos contactos oficiais de suporte: https://t.co/75FG4TJRpx. ^AV
1504634539511099412;124;-1;0;-1;-2;-1;0;0;0;USER;"@MEOpt , rede Wi-Fi /TV voltam em alguns minutos ou só para segunda? 

Não deitem os dados móveis abaixo pelo menos !"
1504749973090586627;124;0;1;0;0;0;1;1;1;SERVICE;@AlmeidaJRicardo Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1504744073286008832;125;-1;0;-1;-2;-1;0;0;0;USER;Moche a cobrar 3 dias de uso de plafond extra quando durante esses 3 dias ainda tinha dados que giro.
1504748085230161926;125;0;1;0;0;0;1;1;1;SERVICE;"@Dimaruca13 Olá! Sugerimos que acedas à tua área de cliente my MOCHE para confirmar os débitos efetuados: depois fazeres login, escolhe no menu lateral esquerdo o teu nº de telemóvel e, no menu central, consulta os separadores ""Consumos"" e ""Movimentos"" (débitos). (...) ^AV"
1504748163403755520;125;0;1;0;0;0;1;1;1;SERVICE;"@Dimaruca13 (...) Caso detetes alguma situação, para esclarecimentos adicionais, podes fazer um pedido em my MOCHE (opção “Abrir pedido"", https://t.co/KLGNxfRsNc), sendo que aí solicitamos que indiques qual/quais a(s) app(s), data/hora em que verificas erro no registo do consumo. ^AV"
1504573888189116430;126;-1;0;-1;-1;-1;0;0;0;USER;@MEOpt  que passa com o sinal? Aquí en Anadia ja se foi por varias veces e agora tem cuase 10 minutos sem sinal.
1504575244538896388;126;0;1;0;0;0;1;1;1;SERVICE;@terrazos Boa noite. Por forma a que possam ser efetuados despistes no serviço MEO, deverá utilizar os canais oficiais em https://t.co/etdKnIeJ0L, ou através de um pedido na sua área de cliente my MEO, sendo posteriormente contactada pela equipa responsável. ^JR
1504269525524623362;127;-2;0;-1;-2;-2;0;0;0;USER;@MEOpt como é que é, quero ver televisão, vai demorar muito ou tenho que mudar de operadora?
1504396928876007425;127;0;1;0;0;0;1;1;1;SERVICE;@fartodistocrl Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1504277015964405764;128;-1;0;-1;-1;-1;0;0;0;USER;Sem net à uma da manhã @MEOpt https://t.co/r4K3rXSnC3
1504396759983964163;128;0;1;0;0;0;1;1;1;SERVICE;@endorphinbckup Bom dia. Para esclarecer situações técnicas, sugerimos que contacte o 16209 (https://t.co/UciB2Yb8uL), quando estiver junto aos equipamentos. Em alternativa, solicite assistência técnica criando um pedido em my MEO (conforme indicado em https://t.co/3tG0Oh2w3n). ^AV
1504267746946727938;129;-1;0;-1;-1;-1;0;0;0;USER;@MEOpt a vossa internet e tv cabo não está a funcionar na zona de avenidas novas
1504377047333974022;129;0;1;0;0;0;1;1;1;SERVICE;@dizer_verdades Bom dia, para esclarecer a sua questão deverá contactar o apoio técnico através da linha 16209 (chamada gratuita na rede MEO fixa e móvel) ou criando um pedido em my MEO conforme indicado em https://t.co/8kOl0SLNm5 ^LO
1504062470633054210;130;-2;0;-2;-2;-1;0;0;0;USER;Saga apoio técnico altice empresas: Continua uma merda.
1504063295996809217;130;-1;0;-1;-1;0;0;0;1;SERVICE;@tiago93_1906 Lamentamos a sua insatisfação e informamos que tentamos que as comunicações recebidas na nossa linha de apoio sejam atendidas o mais rapidamente possível pela mesma ordem com que foram recebidas, no entanto pontualmente tal pode não ser possível.^PG
1503772057296941057;131;0;1;0;0;0;1;1;1;USER;Querido twitter, alguma forma de inactivar o voicemail na @MEOpt @AlticeEmpresas sem ligar para o apoio?
1503773387679842318;131;0;1;0;0;0;1;1;1;SERVICE;@wonderm00n Boa tarde, para que possamos ajudar envie DM com o número de telemóvel a que se refere. ^LO
1503705372443525124;132;-1;0;-1;-2;-1;0;0;0;USER;Tou a 37 minutos à espera que a Meo atenda 💀
1503708599536832519;132;-1;0;-1;-1;0;0;0;1;SERVICE;@itsjoaoramos Lamentamos a sua insatisfação e informamos que tentamos que as comunicações recebidas na nossa linha de apoio sejam atendidas o mais rapidamente possível pela mesma ordem com que foram recebidas, no entanto pontualmente tal pode não ser possível.^PG
